Transaction_ID,User_ID,Transaction_Amount,Transaction_Type,Time_of_Transaction,Device_Used,Location,Previous_Fraudulent_Transactions,Account_Age,Number_of_Transactions_Last_24H,Payment_Method,Fraudulent
TXN100303,USER2068,3675.26,Merchant,11,Web,Different State,1,2083,3,UPI PIN,1
TXN100304,USER4180,159.7,Recharge,0,Android,Same City,0,3778,4,UPI PIN,0
TXN100305,USER4543,1532.81,Recharge,2,iOS,Same City,1,1582,5,UPI PIN,0
TXN100306,USER3796,2810.06,Recharge,12,Android,Same City,0,184,11,UPI PIN,0
TXN100307,USER2558,2697.81,Bill Payment,12,Android,Same City,0,1785,5,Biometric,1
TXN100308,USER2316,7300.67,P2P,5,Android,Same City,1,646,3,UPI PIN,1
TXN100309,USER4803,1160.25,Bill Payment,22,Android,Same City,0,397,2,UPI PIN,0
TXN100310,USER1453,2059.06,Recharge,6,Android,Different State,0,1789,3,Biometric,0
TXN100311,USER1161,6201.04,P2P,7,Android,Same City,0,1430,2,Auto Debit,0
TXN100312,USER1436,1330.27,Recharge,9,Android,Same City,1,3492,2,Auto Debit,0
TXN100313,USER1193,2222.25,Bill Payment,4,Android,Different City,0,2671,1,UPI PIN,0
TXN100314,USER1875,572.6,P2P,21,Android,Different City,0,317,3,UPI PIN,0
TXN100315,USER4423,1116.76,P2P,0,iOS,Different City,0,978,5,UPI PIN,0
TXN100316,USER2786,258.44,Bill Payment,1,Android,Same City,0,713,3,UPI PIN,0
TXN100317,USER1808,1468.26,Merchant,6,Android,Same City,1,448,1,UPI PIN,0
TXN100318,USER3203,2458.8,P2P,18,Android,Same City,0,1079,1,Auto Debit,1
TXN100319,USER4454,2586.84,P2P,14,Web,Same City,0,2206,0,Biometric,1
TXN100320,USER1455,6599.96,Merchant,16,Android,Same City,0,1877,2,UPI PIN,0
TXN100321,USER2953,1458.33,Merchant,18,iOS,Same City,0,471,4,UPI PIN,0
TXN100322,USER2050,3557.52,Bill Payment,13,iOS,Same City,0,2795,3,UPI PIN,0
TXN100323,USER1564,156.41,Merchant,1,Android,Same City,1,1284,7,UPI PIN,0
TXN100324,USER1869,5299.97,Recharge,22,Android,Different City,0,627,3,UPI PIN,0
TXN100325,USER4243,50.94,Recharge,1,Android,Same City,1,3784,4,UPI PIN,0
TXN100326,USER2245,2783.22,P2P,14,Web,Same City,0,2164,3,UPI PIN,1
TXN100327,USER1245,4039.76,Merchant,7,Android,Same City,0,2139,1,UPI PIN,0
TXN100328,USER3459,297.33,Bill Payment,20,iOS,Same City,0,2569,2,UPI PIN,0
TXN100329,USER1071,105.59,Bill Payment,19,Android,Different State,1,2740,1,Biometric,0
TXN100330,USER4238,4386.5,Recharge,22,Android,Different City,0,3667,5,UPI PIN,0
TXN100331,USER2150,3034.91,Merchant,6,Android,Different City,0,3401,5,UPI PIN,1
TXN100332,USER2958,1203.72,Merchant,18,Android,Same City,1,1538,4,UPI PIN,1
TXN100333,USER2451,9553.67,P2P,16,iOS,Different City,0,3188,2,UPI PIN,0
TXN100334,USER1419,3536.83,Recharge,9,iOS,Different City,0,1125,2,Biometric,0
TXN100335,USER1455,3995.66,Recharge,15,Android,Different City,0,3218,3,UPI PIN,0
TXN100336,USER3900,4825.77,P2P,1,iOS,Same City,0,2834,4,UPI PIN,0
TXN100337,USER2248,3672.19,Recharge,8,Android,Same City,0,3124,6,UPI PIN,0
TXN100338,USER2054,2386.73,Recharge,16,Android,Same City,0,1811,3,UPI PIN,1
TXN100339,USER4919,1534.92,Merchant,23,iOS,Different State,1,771,3,Biometric,0
TXN100340,USER2738,1877.82,Merchant,9,Android,Same City,0,3632,4,Biometric,1
TXN100341,USER2366,2435.91,Recharge,0,Android,Same City,0,2411,3,Biometric,0
TXN100342,USER1862,8000.52,Merchant,2,Android,Same City,0,647,3,UPI PIN,0
TXN100343,USER1418,3484.98,P2P,12,Web,Same City,1,2805,2,UPI PIN,1
TXN100344,USER4252,722.34,Merchant,14,iOS,Same City,0,1048,3,Biometric,0
TXN100345,USER3145,2033.61,P2P,12,iOS,Same City,1,2489,4,UPI PIN,0
TXN100346,USER2311,1147.98,Bill Payment,8,iOS,Same City,0,3726,0,UPI PIN,0
TXN100347,USER3967,3086.48,Merchant,18,Android,Same City,1,701,1,Biometric,0
TXN100348,USER4423,2363.59,P2P,9,Android,Different City,2,1469,6,Biometric,1
TXN100349,USER1548,1083.92,P2P,5,iOS,Same City,0,579,4,Biometric,0
TXN100350,USER3616,2129.88,P2P,7,Android,Same City,1,833,3,UPI PIN,0
TXN100351,USER3926,2652.4,Bill Payment,12,Android,Same City,0,2995,2,Biometric,0
TXN100352,USER2702,247.65,Merchant,17,Android,Different City,1,3221,5,UPI PIN,0
TXN100353,USER3615,726.94,Bill Payment,13,iOS,Same City,0,1910,4,UPI PIN,0
TXN100354,USER4646,1387.66,Recharge,13,iOS,Same City,0,505,4,UPI PIN,1
TXN100355,USER4485,1589.8,Recharge,5,iOS,Same City,0,1251,5,UPI PIN,0
TXN100356,USER3294,65.18,Merchant,5,iOS,Same City,0,3464,0,UPI PIN,0
TXN100357,USER1376,275.94,Recharge,3,iOS,Same City,1,712,4,Auto Debit,0
TXN100358,USER1938,599.52,Bill Payment,1,Android,Same City,1,2351,1,UPI PIN,0
TXN100359,USER4798,895.03,Recharge,18,iOS,Same City,0,3254,2,UPI PIN,0
TXN100360,USER1527,337.87,Recharge,23,iOS,Same City,1,2099,5,UPI PIN,0
TXN100361,USER1852,2310.19,Bill Payment,17,Android,Different City,1,884,4,UPI PIN,1
TXN100362,USER2267,1314.3,P2P,1,Web,Same City,1,1894,3,UPI PIN,0
TXN100363,USER3741,1353.13,P2P,5,Android,Different State,0,1474,4,UPI PIN,0
TXN100364,USER3657,6106.35,Bill Payment,12,Android,Same City,0,514,2,UPI PIN,0
TXN100365,USER2880,934.06,Recharge,12,Android,Same City,0,1545,3,UPI PIN,0
TXN100366,USER2409,1091.56,Merchant,14,Android,Different State,0,1952,4,UPI PIN,0
TXN100367,USER4205,581.8,Merchant,1,iOS,Same City,0,654,2,UPI PIN,0
TXN100368,USER4781,316.23,Bill Payment,18,Android,Same City,0,3331,1,UPI PIN,0
TXN100369,USER2616,3.92,Recharge,23,Android,Same City,1,3789,2,Biometric,0
TXN100370,USER1048,992.67,Merchant,9,iOS,Same City,0,875,2,UPI PIN,0
TXN100371,USER1133,1871.7,Merchant,21,iOS,Same City,0,2990,5,UPI PIN,0
TXN100372,USER3601,570.96,Recharge,13,Android,Different State,0,3812,7,Auto Debit,0
TXN100373,USER2076,697.31,Merchant,2,iOS,Different State,0,3444,1,UPI PIN,0
TXN100374,USER1808,5516.99,Merchant,12,Android,Same City,0,3517,4,UPI PIN,1
TXN100375,USER3474,1345.68,Merchant,6,Android,Same City,0,1467,0,UPI PIN,0
TXN100376,USER3972,2530.04,Recharge,11,Android,Different City,0,3533,3,UPI PIN,1
TXN100377,USER2714,2815.03,Bill Payment,5,iOS,Same City,0,2646,5,UPI PIN,0
TXN100378,USER3819,2855.95,P2P,22,iOS,Same City,1,1712,2,UPI PIN,0
TXN100379,USER3214,3019.06,P2P,20,iOS,Same City,0,2361,1,UPI PIN,1
TXN100380,USER3716,4223.44,Bill Payment,14,Android,Same City,1,1947,2,Biometric,0
TXN100381,USER3937,709.05,P2P,20,iOS,Same City,1,2757,6,UPI PIN,0
TXN100382,USER4566,5446.64,Bill Payment,10,Android,Different City,0,1294,4,UPI PIN,0
TXN100383,USER3668,6202.66,Recharge,2,Android,Same City,0,547,2,Auto Debit,0
TXN100384,USER2684,5618.93,P2P,22,iOS,Same City,0,375,3,Biometric,0
TXN100385,USER2555,389.55,Recharge,7,iOS,Same City,0,1332,1,UPI PIN,0
TXN100386,USER4843,7683.09,Recharge,10,Android,Same City,1,3197,4,Auto Debit,0
TXN100387,USER3632,3926.38,P2P,11,Android,Same City,0,1631,4,UPI PIN,0
TXN100388,USER3041,430.85,Recharge,5,Android,Different City,0,2422,4,UPI PIN,0
TXN100389,USER4990,793.16,Bill Payment,22,iOS,Different City,0,2156,3,UPI PIN,0
TXN100390,USER3160,1699.06,Recharge,20,iOS,Same City,0,3911,2,UPI PIN,0
TXN100391,USER2776,1605.32,Recharge,8,Android,Same City,0,1069,2,UPI PIN,0
TXN100392,USER1957,1405.18,Merchant,21,iOS,Different City,0,493,1,UPI PIN,0
TXN100393,USER1483,4362.43,Merchant,10,Android,Same City,0,102,2,UPI PIN,1
TXN100394,USER4003,7202.56,P2P,12,Android,Same City,0,661,6,UPI PIN,0
TXN100395,USER1111,1582.1,Recharge,19,iOS,Same City,0,1398,2,UPI PIN,0
TXN100396,USER3661,1273.29,Merchant,20,Android,Same City,1,819,3,Auto Debit,0
TXN100397,USER1340,937.43,Bill Payment,5,Android,Same City,0,986,4,Biometric,1
TXN100398,USER2843,2173.8,Recharge,4,Android,Same City,0,1068,5,UPI PIN,0
TXN100399,USER4677,2300.21,Bill Payment,10,Android,Same City,0,911,4,UPI PIN,1
TXN100400,USER2757,1804.68,Bill Payment,0,Android,Same City,1,713,2,UPI PIN,1
TXN100401,USER4284,1484.93,Merchant,10,Android,Same City,1,2491,3,UPI PIN,1
TXN100402,USER3264,1273.77,P2P,21,iOS,Different State,1,3882,2,Biometric,1
TXN100403,USER2625,1211.4,Recharge,7,Android,Same City,0,3815,0,UPI PIN,0
TXN100404,USER4464,2742.95,Recharge,4,Android,Same City,0,2372,3,UPI PIN,1
TXN100405,USER3403,4501.77,Merchant,14,Web,Same City,1,876,0,Biometric,0
TXN100406,USER3424,326.74,P2P,2,Android,Same City,0,2644,1,UPI PIN,0
TXN100407,USER4345,2084.19,Merchant,0,Android,Same City,0,1565,7,UPI PIN,0
TXN100408,USER3810,976.32,P2P,6,Android,Same City,0,2885,5,UPI PIN,0
TXN100409,USER2265,1647.91,P2P,6,Android,Same City,1,1286,5,Biometric,1
TXN100410,USER2183,1388.94,Merchant,13,iOS,Same City,0,3017,2,UPI PIN,0
TXN100411,USER2768,1761.92,P2P,8,Android,Same City,1,272,3,Biometric,1
TXN100412,USER1848,653.26,Bill Payment,4,Android,Different City,0,996,1,UPI PIN,0
TXN100413,USER2176,988.24,Bill Payment,9,Android,Same City,1,3897,3,UPI PIN,0
TXN100414,USER2857,692.2,Recharge,22,Android,Same City,0,356,4,UPI PIN,0
TXN100415,USER2213,1336.12,Merchant,2,Android,Same City,0,2379,5,UPI PIN,0
TXN100416,USER2999,6806.02,P2P,3,iOS,Same City,2,2605,4,UPI PIN,1
TXN100417,USER4991,599.34,Merchant,1,Android,Same City,0,3986,1,Biometric,0
TXN100418,USER4620,1466.68,Bill Payment,4,Android,Same City,0,529,5,UPI PIN,0
TXN100419,USER4896,499.01,P2P,2,Android,Different City,0,3697,3,Biometric,0
TXN100420,USER1835,1563.37,Merchant,10,iOS,Same City,0,1710,4,UPI PIN,1
TXN100421,USER2527,1389.12,Bill Payment,9,Android,Different State,1,1277,3,UPI PIN,0
TXN100422,USER2036,1153.28,Merchant,19,Android,Same City,0,918,2,UPI PIN,0
TXN100423,USER3381,4.52,Recharge,20,iOS,Different City,0,191,4,UPI PIN,0
TXN100424,USER1021,8061.42,Recharge,9,iOS,Same City,1,1500,3,UPI PIN,0
TXN100425,USER3312,3098.81,Bill Payment,15,Android,Different City,0,3206,2,UPI PIN,0
TXN100426,USER1006,613.49,Bill Payment,9,Android,Same City,0,3874,3,Biometric,0
TXN100427,USER4713,2069.98,P2P,10,Android,Same City,1,2999,2,Auto Debit,0
TXN100428,USER3018,3644.31,Recharge,13,Android,Different State,0,3708,2,Biometric,1
TXN100429,USER3928,682.97,Recharge,17,iOS,Same City,0,2741,1,UPI PIN,0
TXN100430,USER1007,1668.81,Recharge,22,Android,Same City,0,1008,1,UPI PIN,0
TXN100431,USER3155,4926.81,Recharge,18,Android,Same City,0,3823,3,UPI PIN,1
TXN100432,USER1674,2318.45,Bill Payment,21,Android,Different City,0,397,5,UPI PIN,1
TXN100433,USER2336,3109.84,Recharge,4,Web,Same City,0,1737,3,Biometric,1
TXN100434,USER2449,440.3,Bill Payment,8,Android,Same City,0,3032,1,UPI PIN,0
TXN100435,USER3551,5089.12,P2P,11,iOS,Different City,0,1669,2,UPI PIN,1
TXN100436,USER2436,5151.49,Recharge,21,Android,Same City,1,918,0,UPI PIN,1
TXN100437,USER1428,985.63,Merchant,19,Android,Different State,0,2760,3,UPI PIN,0
TXN100438,USER3063,1788.01,P2P,9,Android,Same City,1,3918,2,Auto Debit,0
TXN100439,USER1573,501.32,Bill Payment,1,Android,Different City,0,1771,5,Auto Debit,0
TXN100440,USER4877,921.69,P2P,10,Android,Same City,0,710,2,Biometric,0
TXN100441,USER2551,1416.36,Merchant,2,iOS,Same City,0,2314,3,UPI PIN,1
TXN100442,USER3420,178.69,Merchant,7,iOS,Same City,0,3412,1,UPI PIN,0
TXN100443,USER1440,602.51,Merchant,1,iOS,Same City,1,2293,1,UPI PIN,1
TXN100444,USER3563,524.56,Bill Payment,20,Android,Same City,1,853,3,Biometric,0
TXN100445,USER2817,2485.54,Recharge,11,Android,Different State,0,3008,1,Auto Debit,0
TXN100446,USER3396,1273.19,Recharge,21,Android,Same City,1,2687,2,UPI PIN,0
TXN100447,USER4918,557.65,Bill Payment,7,Android,Same City,2,1247,4,Auto Debit,0
TXN100448,USER4696,455.61,Bill Payment,7,Android,Same City,1,3540,5,UPI PIN,0
TXN100449,USER4005,349.18,Recharge,8,iOS,Different City,0,2718,1,Auto Debit,1
TXN100450,USER4657,532.56,Merchant,1,iOS,Different City,0,2331,3,UPI PIN,1
TXN100451,USER2905,261.86,Recharge,23,Android,Different City,0,1161,3,UPI PIN,0
TXN100452,USER1566,1588.02,Recharge,2,Android,Same City,1,358,5,UPI PIN,0
TXN100453,USER3609,5297.48,Bill Payment,21,Android,Different City,0,2487,3,Biometric,1
TXN100454,USER4075,1564.6,Recharge,17,Android,Same City,1,2012,5,UPI PIN,0
TXN100455,USER3486,6787.84,Merchant,0,Android,Different City,0,3101,5,UPI PIN,1
TXN100456,USER2528,3258.85,Recharge,6,iOS,Same City,1,3700,2,Biometric,0
TXN100457,USER4129,4016.78,Merchant,2,Android,Same City,0,3121,3,Auto Debit,1
TXN100458,USER2787,2727.84,P2P,2,iOS,Different City,0,1642,4,UPI PIN,0
TXN100459,USER1262,739.13,Merchant,13,Android,Same City,1,2712,2,Biometric,0
TXN100460,USER4629,1505.3,Merchant,11,Android,Same City,0,3551,4,UPI PIN,0
TXN100461,USER3777,966.81,Merchant,0,iOS,Same City,0,645,4,UPI PIN,0
TXN100462,USER2371,195.07,Merchant,22,iOS,Different City,1,1795,2,UPI PIN,0
TXN100463,USER1845,2803.95,Merchant,23,Android,Same City,0,1981,6,Biometric,0
TXN100464,USER1488,1435.82,Merchant,1,iOS,Same City,0,1861,1,Auto Debit,0
TXN100465,USER2859,1964.4,Bill Payment,0,Android,Same City,1,257,7,UPI PIN,1
TXN100466,USER1750,600.6,Bill Payment,10,Android,Same City,0,2120,4,UPI PIN,0
TXN100467,USER3002,1231.37,Merchant,20,iOS,Same City,0,2872,4,UPI PIN,0
TXN100468,USER3868,1176.63,Bill Payment,16,iOS,Same City,0,1457,4,UPI PIN,0
TXN100469,USER4469,169.12,P2P,1,iOS,Different State,0,52,5,UPI PIN,1
TXN100470,USER1390,18.32,Merchant,16,iOS,Same City,0,183,3,UPI PIN,0
TXN100471,USER1818,842.46,Recharge,0,Android,Different State,1,2635,4,Biometric,0
TXN100472,USER3942,1036.61,Merchant,12,iOS,Same City,1,315,2,UPI PIN,1
TXN100473,USER3512,936.79,Merchant,2,iOS,Same City,0,1595,6,UPI PIN,0
TXN100474,USER2343,74.63,Recharge,10,Android,Same City,0,658,2,Biometric,0
TXN100475,USER1539,1896.6,Merchant,17,Android,Same City,0,3389,1,Biometric,1
TXN100476,USER1895,11.75,P2P,17,Android,Different City,0,3021,7,UPI PIN,1
TXN100477,USER1255,2381.06,Recharge,5,Android,Different City,1,3841,1,UPI PIN,0
TXN100478,USER4620,1497.38,P2P,2,Android,Same City,0,328,2,UPI PIN,1
TXN100479,USER4979,8122.45,P2P,3,Android,Same City,0,322,3,UPI PIN,0
TXN100480,USER2029,794.25,Recharge,14,Android,Same City,1,3707,4,UPI PIN,1
TXN100481,USER2790,5474.92,P2P,22,Android,Same City,0,436,3,UPI PIN,1
TXN100482,USER2711,4900.96,Recharge,18,Android,Different City,0,3892,1,UPI PIN,1
TXN100483,USER3092,5942.33,Bill Payment,19,Android,Same City,0,3394,2,UPI PIN,0
TXN100484,USER3069,5252.63,Merchant,15,iOS,Same City,0,545,2,Biometric,0
TXN100485,USER2785,2425.01,Merchant,12,Android,Same City,0,3547,5,Auto Debit,0
TXN100486,USER1709,869.49,P2P,5,Android,Different City,0,3570,3,UPI PIN,0
TXN100487,USER2003,2767.49,Bill Payment,20,Android,Same City,2,3827,4,UPI PIN,0
TXN100488,USER2899,5588.06,Bill Payment,6,Android,Same City,0,2923,1,UPI PIN,0
TXN100489,USER3034,455.79,P2P,9,iOS,Same City,1,945,4,UPI PIN,0
TXN100490,USER4579,100.51,P2P,15,Android,Same City,0,1885,3,UPI PIN,0
TXN100491,USER1170,292.2,Bill Payment,11,iOS,Same City,0,3592,1,UPI PIN,0
TXN100492,USER4911,2505.24,Merchant,11,Android,Same City,0,907,1,UPI PIN,0
TXN100493,USER2840,811.24,P2P,8,iOS,Different State,0,2768,2,Biometric,0
TXN100494,USER1303,5900.85,P2P,12,Android,Same City,0,2396,3,UPI PIN,1
TXN100495,USER1383,1465.04,Bill Payment,7,iOS,Same City,0,2249,2,UPI PIN,0
TXN100496,USER1985,533.78,Merchant,8,Android,Same City,0,3308,3,UPI PIN,0
TXN100497,USER3187,4763.85,Bill Payment,23,iOS,Same City,0,3603,5,UPI PIN,0
TXN100498,USER1540,6422.75,Bill Payment,3,Android,Different State,0,3394,3,UPI PIN,0
TXN100499,USER3693,1190.53,Bill Payment,4,Android,Same City,0,2920,3,UPI PIN,1
TXN100500,USER2334,6715.79,P2P,0,Android,Same City,1,87,1,UPI PIN,1
TXN100501,USER4571,1615.15,Recharge,16,iOS,Same City,1,594,5,UPI PIN,0
TXN100502,USER1449,803.0,Recharge,23,Web,Same City,0,628,1,Biometric,0
TXN100503,USER1791,8778.05,Merchant,10,Android,Same City,0,3075,4,UPI PIN,0
TXN100504,USER2903,749.67,P2P,19,iOS,Different City,0,3223,4,Biometric,0
TXN100505,USER2344,1102.67,Merchant,22,iOS,Same City,2,1456,3,UPI PIN,1
TXN100506,USER2041,408.32,P2P,8,Android,Same City,0,3470,2,UPI PIN,0
TXN100507,USER4501,1427.21,Recharge,11,iOS,Different State,0,2394,3,UPI PIN,0
TXN100508,USER1508,588.15,Merchant,20,Android,Same City,1,2422,4,Auto Debit,1
TXN100509,USER2277,89.48,P2P,1,Web,Same City,0,1362,7,Biometric,0
TXN100510,USER2898,1777.44,Recharge,15,iOS,Same City,0,765,2,UPI PIN,0
TXN100511,USER2051,220.41,Merchant,1,Android,Same City,1,2432,2,UPI PIN,0
TXN100512,USER2195,1306.42,Recharge,18,Android,Same City,2,1089,3,UPI PIN,0
TXN100513,USER4538,550.64,Merchant,9,Android,Same City,1,3780,2,UPI PIN,0
TXN100514,USER4513,774.14,Bill Payment,9,Android,Same City,0,2351,2,UPI PIN,1
TXN100515,USER2883,852.59,Merchant,15,iOS,Same City,0,1475,2,UPI PIN,0
TXN100516,USER4067,1468.5,Merchant,12,Android,Same City,1,2735,2,Biometric,0
TXN100517,USER3713,816.98,Bill Payment,13,Android,Same City,0,2466,4,UPI PIN,0
TXN100518,USER2710,1266.8,Merchant,0,iOS,Same City,1,1589,0,Biometric,1
TXN100519,USER2745,249.5,P2P,7,Android,Same City,0,3079,1,UPI PIN,0
TXN100520,USER2970,5777.55,P2P,8,iOS,Different City,0,3517,4,UPI PIN,0
TXN100521,USER1861,12092.56,Bill Payment,14,Android,Same City,0,750,6,UPI PIN,1
TXN100522,USER4992,5660.46,Merchant,2,Web,Different State,1,2259,4,Auto Debit,0
TXN100523,USER1748,1069.62,Recharge,23,Android,Same City,0,2623,0,UPI PIN,0
TXN100524,USER2282,762.72,P2P,23,Android,Different State,1,1052,3,UPI PIN,0
TXN100525,USER1373,3756.84,Bill Payment,15,Android,Same City,0,2094,2,Biometric,0
TXN100526,USER2995,413.32,Recharge,9,Android,Same City,0,2349,5,UPI PIN,0
TXN100527,USER1698,8188.6,P2P,7,Web,Same City,1,572,2,UPI PIN,0
TXN100528,USER3729,215.91,P2P,15,Android,Same City,1,3520,3,Biometric,0
TXN100529,USER3280,3117.33,P2P,14,iOS,Same City,1,3170,1,UPI PIN,0
TXN100530,USER3876,1975.56,P2P,3,Android,Same City,0,1730,3,UPI PIN,0
TXN100531,USER4269,4182.31,Merchant,18,Android,Same City,0,471,2,UPI PIN,0
TXN100532,USER4352,411.02,Recharge,18,Android,Same City,0,3655,6,Biometric,0
TXN100533,USER3401,834.79,Recharge,13,Android,Same City,0,1559,2,Biometric,0
TXN100534,USER4508,4218.14,Bill Payment,18,Android,Same City,0,3032,3,UPI PIN,0
TXN100535,USER3203,1899.12,P2P,4,Android,Same City,2,508,2,UPI PIN,0
TXN100536,USER2678,1418.69,Bill Payment,1,Android,Same City,0,2672,5,UPI PIN,0
TXN100537,USER2233,590.04,Merchant,23,Android,Different City,0,2701,2,Auto Debit,0
TXN100538,USER4944,5569.53,Merchant,13,Android,Same City,0,1293,2,UPI PIN,0
TXN100539,USER4322,214.15,Recharge,16,Android,Same City,0,2990,2,UPI PIN,0
TXN100540,USER2255,2275.82,Merchant,7,Android,Same City,0,3670,4,UPI PIN,1
TXN100541,USER1354,2385.38,Bill Payment,3,Android,Same City,1,1477,4,UPI PIN,1
TXN100542,USER4023,1617.16,Merchant,3,Android,Different City,0,864,4,UPI PIN,0
TXN100543,USER3356,3400.37,P2P,1,Android,Same City,0,1499,7,UPI PIN,0
TXN100544,USER4636,854.48,Recharge,20,Android,Same City,0,650,4,UPI PIN,0
TXN100545,USER4679,1929.45,Merchant,16,Android,Same City,0,1047,2,Biometric,0
TXN100546,USER1001,5656.98,Bill Payment,18,iOS,Same City,0,1212,2,UPI PIN,1
TXN100547,USER1256,3554.81,Merchant,10,Android,Same City,1,225,6,UPI PIN,0
TXN100548,USER4761,1554.13,Recharge,19,iOS,Different City,0,2017,4,UPI PIN,1
TXN100549,USER3587,805.19,P2P,6,Android,Same City,0,730,3,UPI PIN,0
TXN100550,USER4764,531.46,P2P,0,iOS,Different City,0,3939,4,UPI PIN,1
TXN100551,USER4583,2492.39,P2P,9,Android,Different State,0,3262,2,UPI PIN,1
TXN100552,USER4504,1066.35,P2P,12,iOS,Different State,2,1166,0,UPI PIN,0
TXN100553,USER2159,557.02,P2P,7,Android,Same City,0,156,1,Biometric,0
TXN100554,USER4657,4455.59,P2P,2,Android,Same City,0,237,5,UPI PIN,0
TXN100555,USER2631,1081.55,P2P,18,Android,Same City,0,3931,4,UPI PIN,0
TXN100556,USER2699,3425.11,Merchant,0,Android,Same City,2,968,1,Biometric,0
TXN100557,USER4237,2722.75,Recharge,4,Web,Same City,0,2572,1,Biometric,0
TXN100558,USER2771,594.5,Recharge,21,Android,Same City,1,1379,1,UPI PIN,0
TXN100559,USER1169,1234.54,Recharge,23,Android,Same City,0,3553,2,UPI PIN,0
TXN100560,USER2218,1450.03,Merchant,13,iOS,Different City,0,3114,3,UPI PIN,0
TXN100561,USER2417,1919.9,Bill Payment,9,iOS,Same City,0,86,2,Biometric,0
TXN100562,USER2693,517.37,P2P,17,Android,Same City,1,3423,5,UPI PIN,0
TXN100563,USER3538,1846.13,Bill Payment,23,iOS,Same City,0,1223,2,UPI PIN,0
TXN100564,USER3542,215.72,Bill Payment,19,Android,Same City,0,2173,1,UPI PIN,0
TXN100565,USER2783,42.44,Recharge,14,Android,Same City,0,3477,8,UPI PIN,0
TXN100566,USER2549,2650.37,Recharge,5,Android,Same City,0,3408,3,UPI PIN,1
TXN100567,USER1593,834.73,Bill Payment,16,iOS,Different City,0,3653,2,UPI PIN,0
TXN100568,USER2031,2082.18,Bill Payment,21,Android,Different State,1,3823,2,UPI PIN,0
TXN100569,USER1964,998.38,Merchant,22,iOS,Same City,0,1267,4,UPI PIN,0
TXN100570,USER1813,464.48,Bill Payment,12,Android,Same City,0,1019,4,Biometric,0
TXN100571,USER1373,4628.07,Bill Payment,19,iOS,Different State,0,1788,2,Biometric,0
TXN100572,USER4865,664.99,Bill Payment,10,Android,Same City,0,3566,5,Biometric,0
TXN100573,USER1962,453.64,Merchant,16,Android,Same City,0,1549,1,UPI PIN,0
TXN100574,USER3799,552.04,Recharge,20,Android,Same City,1,1414,5,UPI PIN,0
TXN100575,USER3726,1193.99,Bill Payment,11,Android,Same City,0,806,7,UPI PIN,0
TXN100576,USER2726,978.92,Bill Payment,19,Android,Same City,2,2579,6,Biometric,0
TXN100577,USER3689,5004.71,P2P,6,Android,Different City,1,2460,5,UPI PIN,0
TXN100578,USER3310,2096.4,Merchant,11,iOS,Same City,0,3339,0,Biometric,0
TXN100579,USER2040,861.13,Bill Payment,14,Android,Same City,1,960,7,UPI PIN,0
TXN100580,USER1254,1777.24,Merchant,15,iOS,Different City,1,2283,3,Biometric,1
TXN100581,USER2031,3184.83,P2P,15,iOS,Different State,0,1148,0,Biometric,0
TXN100582,USER2282,2071.47,P2P,4,iOS,Same City,0,275,4,UPI PIN,0
TXN100583,USER4571,633.69,Bill Payment,4,iOS,Same City,0,1963,4,UPI PIN,0
TXN100584,USER1562,114.15,Bill Payment,17,Android,Same City,0,3542,2,UPI PIN,0
TXN100585,USER2501,266.51,Merchant,4,Android,Same City,1,682,3,Auto Debit,0
TXN100586,USER4493,3487.03,P2P,19,Android,Same City,0,2147,5,Auto Debit,0
TXN100587,USER4784,2809.65,Bill Payment,8,Android,Different City,0,2503,1,UPI PIN,1
TXN100588,USER3684,531.82,Bill Payment,7,Android,Same City,0,2343,3,UPI PIN,0
TXN100589,USER3947,2982.67,Merchant,19,Android,Different City,0,3588,1,UPI PIN,1
TXN100590,USER2819,1091.62,P2P,1,iOS,Different City,0,2035,4,UPI PIN,1
TXN100591,USER1149,284.04,Recharge,7,Android,Different City,0,3567,4,Auto Debit,0
TXN100592,USER4718,808.97,Bill Payment,8,Android,Same City,0,3935,3,UPI PIN,0
TXN100593,USER1571,1599.62,P2P,11,Android,Same City,0,2244,4,UPI PIN,0
TXN100594,USER4492,361.28,Recharge,1,iOS,Different State,0,3116,3,UPI PIN,0
TXN100595,USER2835,2146.15,P2P,17,Android,Same City,0,1734,5,Auto Debit,1
TXN100596,USER3705,512.8,Recharge,0,Android,Different City,5,2837,4,Biometric,0
